max(arraySize): 500
subSizeList: [1, 4, 16, 64, 256]
# JMH version: 1.21
# VM version: JDK 1.8.0_192, Java HotSpot(TM) 64-Bit Server VM, 25.192-b12
# VM invoker: /home/bourgesl/apps/jdk1.8.0/jre/bin/java
# VM options: -Xms1g -Xmx1g -XX:-TieredCompilation -XX:+UnlockDiagnosticVMOptions -XX:GuaranteedSafepointInterval=300000
# Warmup: 3 iterations, 200 ms each
# Measurement: 10 iterations, 100 ms each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Average time, time/op
# Benchmark: edu.sorting.bench.ArraySortBenchmark.sort
# Parameters: (arraySize = 500, arraySubSize = 1, dataTweaker = IDENT_____, distBuilder = STAGGER, tSorter = BASELINE)

# Run progress: 0.00% complete, ETA 00:48:00
# Fork: 1 of 2
# Warmup Iteration   1: 37.991 ns/op
# Warmup Iteration   2: 67.517 ns/op
# Warmup Iteration   3: 35.709 ns/op
# Warmup Iteration   2: 4608.616 ns/op
# Warmup Iteration   3: 2268.172 ns/op
Iteration   1: 2830.831 ns/op
Iteration   2: 3534.890 ns/op
Iteration   3: 1538.583 ns/op
Iteration   4: 2227.058 ns/op
Iteration   5: 1687.314 ns/op
Iteration   6: 2403.793 ns/op
Iteration   7: 2558.441 ns/op
Iteration   8: 2352.224 ns/op
Iteration   9: 1640.665 ns/op
Iteration  10: 2264.471 ns/op


Result "edu.sorting.bench.ArraySortBenchmark.sort":
  2301.944 ±(99.9%) 511.872 ns/op [Average]
  (min, avg, max) = (1528.035, 2301.944, 3534.890), stdev = 589.473
  CI (99.9%): [1790.072, 2813.816] (assumes normal distribution)


# JMH version: 1.21
# VM version: JDK 1.8.0_192, Java HotSpot(TM) 64-Bit Server VM, 25.192-b12
# VM invoker: /home/bourgesl/apps/jdk1.8.0/jre/bin/java
# VM options: -Xms1g -Xmx1g -XX:-TieredCompilation -XX:+UnlockDiagnosticVMOptions -XX:GuaranteedSafepointInterval=300000
# Warmup: 3 iterations, 200 ms each
# Measurement: 10 iterations, 100 ms each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Average time, time/op
# Benchmark: edu.sorting.bench.ArraySortBenchmark.sort
# Parameters: (arraySize = 500, arraySubSize = 256, dataTweaker = REVERSE___, distBuilder = SHUFFLE, tSorter = DPQ_18_11_21)

# Run progress: 86.22% complete, ETA 00:09:54
# Fork: 1 of 2
# Warmup Iteration   1: 5751.550 ns/op
# Warmup Iteration   2: 3517.905 ns/op
# Warmup Iteration   3: 8601.563 ns/op
Iteration   1: 2665.024 ns/op
Iteration   2: 5234.812 ns/op
Iteration   3: 2320.242 ns/op
Iteration   4: 2296.829 ns/op
Iteration   5: 2328.904 ns/op
Iteration   6: 2565.262 ns/op
Iteration   7: 2588.356 ns/op
Iteration   8: 2499.903 ns/op
Iteration   9: 2359.023 ns/op
Iteration  10: 6562.739 ns/op

# Run progress: 86.28% complete, ETA 00:09:52
# Fork: 2 of 2
# Warmup Iteration   1: 5702.609 ns/op
# Warmup Iteration   2: 3370.113 ns/op
# Warmup Iteration   3: 9365.363 ns/op
Iteration   1: 2816.226 ns/op
Iteration   2: 4990.429 ns/op
Iteration   3: 2328.904 ns/op
Iteration   4: 2315.170 ns/op
Iteration   5: 2346.539 ns/op
Iteration   6: 2600.367 ns/op
Iteration   7: 2580.790 ns/op
Iteration   8: 2497.804 ns/op
Iteration   9: 2378.250 ns/op
Iteration  10: 6609.094 ns/op


Result "edu.sorting.bench.ArraySortBenchmark.sort":
  3144.233 ±(99.9%) 1246.511 ns/op [Average]
  (min, avg, max) = (2296.829, 3144.233, 6609.094), stdev = 1435.484
  CI (99.9%): [1897.723, 4390.744] (assumes normal distribution)


# JMH version: 1.21
# VM version: JDK 1.8.0_192, Java HotSpot(TM) 64-Bit Server VM, 25.192-b12
# VM invoker: /home/bourgesl/apps/jdk1.8.0/jre/bin/java
# VM options: -Xms1g -Xmx1g -XX:-TieredCompilation -XX:+UnlockDiagnosticVMOptions -XX:GuaranteedSafepointInterval=300000
# Warmup: 3 iterations, 200 ms each
# Measurement: 10 iterations, 100 ms each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Average time, time/op
# Benchmark: edu.sorting.bench.ArraySortBenchmark.sort
# Parameters: (arraySize = 500, arraySubSize = 256, dataTweaker = REVERSE___, distBuilder = SHUFFLE, tSorter = DPQ_18_11I)

# Run progress: 86.33% complete, ETA 00:09:49
# Fork: 1 of 2
# Warmup Iteration   1: 7392.981 ns/op
# Warmup Iteration   2: 3396.564 ns/op
# Warmup Iteration   3: 8195.591 ns/op
Iteration   1: 2598.479 ns/op
Iteration   2: 6348.390 ns/op
Iteration   3: 2422.805 ns/op
Iteration   4: 2456.143 ns/op
Iteration   5: 2433.143 ns/op
Iteration   6: 2698.299 ns/op
Iteration   7: 10943.154 ns/op
Iteration   8: 2422.751 ns/op
Iteration   9: 2297.512 ns/op
Iteration  10: 5896.589 ns/op

# Run progress: 86.39% complete, ETA 00:09:47
# Fork: 2 of 2
# Warmup Iteration   1: 5979.829 ns/op
# Warmup Iteration   2: 3275.946 ns/op
# Warmup Iteration   3: 8731.345 ns/op
Iteration   1: 2611.824 ns/op
Iteration   2: 9841.455 ns/op
Iteration   3: 2408.426 ns/op
Iteration   4: 2463.196 ns/op
Iteration   5: 2431.407 ns/op
Iteration   6: 2695.167 ns/op
Iteration   7: 9356.247 ns/op
Iteration   8: 2432.230 ns/op
Iteration   9: 2324.115 ns/op
Iteration  10: 5830.287 ns/op


Result "edu.sorting.bench.ArraySortBenchmark.sort":
  4145.581 ±(99.9%) 2485.634 ns/op [Average]
  (min, avg, max) = (2297.512, 4145.581, 10943.154), stdev = 2862.460
  CI (99.9%): [1659.947, 6631.215] (assumes normal distribution)


# JMH version: 1.21
# VM version: JDK 1.8.0_192, Java HotSpot(TM) 64-Bit Server VM, 25.192-b12
# VM invoker: /home/bourgesl/apps/jdk1.8.0/jre/bin/java
# VM options: -Xms1g -Xmx1g -XX:-TieredCompilation -XX:+UnlockDiagnosticVMOptions -XX:GuaranteedSafepointInterval=300000
# Warmup: 3 iterations, 200 ms each
# Measurement: 10 iterations, 100 ms each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Average time, time/op
# Benchmark: edu.sorting.bench.ArraySortBenchmark.sort
# Parameters: (arraySize = 500, arraySubSize = 256, dataTweaker = REVERSE___, distBuilder = SHUFFLE, tSorter = DPQ_18_11P)

# Run progress: 86.44% complete, ETA 00:09:44
# Fork: 1 of 2
# Warmup Iteration   1: 3946.503 ns/op
# Warmup Iteration   2: 2697.223 ns/op
# Warmup Iteration   3: 6204.841 ns/op
Iteration   1: 2716.008 ns/op
Iteration   2: 44526.246 ns/op
Iteration   3: 2144.333 ns/op
Iteration   4: 2301.240 ns/op
Iteration   5: 2299.624 ns/op
Iteration   6: 4395.793 ns/op
Iteration   7: 2329.810 ns/op
Iteration   8: 2436.550 ns/op
Iteration   9: 2350.014 ns/op
Iteration  10: 4552.245 ns/op

# Run progress: 86.50% complete, ETA 00:09:42
# Fork: 2 of 2
# Warmup Iteration   1: 3832.065 ns/op
# Warmup Iteration   2: 2821.910 ns/op
# Warmup Iteration   3: 6313.681 ns/op
Iteration   1: 3006.866 ns/op
Iteration   2: 7432.146 ns/op
Iteration   3: 2218.090 ns/op
Iteration   4: 2408.506 ns/op
Iteration   5: 2344.991 ns/op
Iteration   6: 4165.017 ns/op
Iteration   7: 2314.842 ns/op
Iteration   8: 2387.928 ns/op
Iteration   9: 2326.487 ns/op
Iteration  10: 4518.894 ns/op


Result "edu.sorting.bench.ArraySortBenchmark.sort":
  5158.782 ±(99.9%) 8127.750 ns/op [Average]
  (min, avg, max) = (2144.333, 5158.782, 44526.246), stdev = 9359.929
  CI (99.9%): [≈ 0, 13286.531] (assumes normal distribution)


# JMH version: 1.21
# VM version: JDK 1.8.0_192, Java HotSpot(TM) 64-Bit Server VM, 25.192-b12
# VM invoker: /home/bourgesl/apps/jdk1.8.0/jre/bin/java
# VM options: -Xms1g -Xmx1g -XX:-TieredCompilation -XX:+UnlockDiagnosticVMOptions -XX:GuaranteedSafepointInterval=300000
# Warmup: 3 iterations, 200 ms each
# Measurement: 10 iterations, 100 ms each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Average time, time/op
# Benchmark: edu.sorting.bench.ArraySortBenchmark.sort
# Parameters: (arraySize = 500, arraySubSize = 256, dataTweaker = REVERSE___, distBuilder = SHUFFLE, tSorter = RADIX)

# Run progress: 86.56% complete, ETA 00:09:40
# Fork: 1 of 2
# Warmup Iteration   1: 3869.802 ns/op
# Warmup Iteration   2: 3118.700 ns/op
# Warmup Iteration   3: 2325.279 ns/op
Iteration   1: 2937.429 ns/op
Iteration   2: 3651.610 ns/op
Iteration   3: 1705.623 ns/op
Iteration   4: 2299.041 ns/op
Iteration   5: 1878.088 ns/op
Iteration   6: 2522.243 ns/op
Iteration   7: 2636.456 ns/op
Iteration   8: 2432.484 ns/op
Iteration   9: 1829.585 ns/op
Iteration  10: 2331.350 ns/op

# Run progress: 86.61% complete, ETA 00:09:37
# Fork: 2 of 2
# Warmup Iteration   1: 3752.669 ns/op
# Warmup Iteration   2: 4290.480 ns/op
# Warmup Iteration   3: 2323.261 ns/op
Iteration   1: 2926.027 ns/op
Iteration   2: 3640.643 ns/op
Iteration   3: 1710.815 ns/op
Iteration   4: 2288.400 ns/op
Iteration   5: 1867.789 ns/op
Iteration   6: 2494.999 ns/op
Iteration   7: 2642.575 ns/op
Iteration   8: 2427.495 ns/op
Iteration   9: 1826.954 ns/op
Iteration  10: 2329.293 ns/op


Result "edu.sorting.bench.ArraySortBenchmark.sort":
  2418.945 ±(99.9%) 488.116 ns/op [Average]
  (min, avg, max) = (1705.623, 2418.945, 3651.610), stdev = 562.115
  CI (99.9%): [1930.829, 2907.061] (assumes normal distribution)


# JMH version: 1.21
# VM version: JDK 1.8.0_192, Java HotSpot(TM) 64-Bit Server VM, 25.192-b12
# VM invoker: /home/bourgesl/apps/jdk1.8.0/jre/bin/java
# VM options: -Xms1g -Xmx1g -XX:-TieredCompilation -XX:+UnlockDiagnosticVMOptions -XX:GuaranteedSafepointInterval=300000
# Warmup: 3 iterations, 200 ms each
# Measurement: 10 iterations, 100 ms each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Average time, time/op
# Benchmark: edu.sorting.bench.ArraySortBenchmark.sort
# Parameters: (arraySize = 500, arraySubSize = 256, dataTweaker = REVERSE_FR, distBuilder = STAGGER, tSorter = BASELINE)

# Run progress: 86.67% complete, ETA 00:09:35
# Fork: 1 of 2
# Warmup Iteration   1: 37.911 ns/op
# Warmup Iteration   2: 66.745 ns/op
# Warmup Iteration   3: 35.699 ns/op
Iteration   1: 35.713 ns/op
Iteration   2: 35.699 ns/op
Iteration   3: 35.697 ns/op
Iteration   4: 35.699 ns/op
Iteration   5: 35.738 ns/op
Iteration   6: 36.121 ns/op
Iteration   7: 35.638 ns/op
Iteration   8: 34.428 ns/op
Iteration   9: 35.640 ns/op
Iteration  10: 35.633 ns/op

# Run progress: 86.72% complete, ETA 00:09:32
# Fork: 2 of 2
# Warmup Iteration   1: 37.791 ns/op
# Warmup Iteration   2: 66.256 ns/op
# Warmup Iteration   3: 35.696 ns/op
Iteration   1: 35.733 ns/op
Iteration   2: 35.694 ns/op
Iteration   3: 35.627 ns/op
Iteration   4: 35.696 ns/op
Iteration   5: 35.769 ns/op
Iteration   6: 36.162 ns/op
Iteration   7: 35.743 ns/op
Iteration   8: 34.580 ns/op
Iteration   9: 35.677 ns/op
Iteration  10: 35.756 ns/op


Result "edu.sorting.bench.ArraySortBenchmark.sort":
  35.622 ±(99.9%) 0.355 ns/op [Average]
  (min, avg, max) = (34.428, 35.622, 36.162), stdev = 0.409
  CI (99.9%): [35.267, 35.977] (assumes normal distribution)


# JMH version: 1.21
# VM version: JDK 1.8.0_192, Java HotSpot(TM) 64-Bit Server VM, 25.192-b12
# VM invoker: /home/bourgesl/apps/jdk1.8.0/jre/bin/java
# VM options: -Xms1g -Xmx1g -XX:-TieredCompilation -XX:+UnlockDiagnosticVMOptions -XX:GuaranteedSafepointInterval=300000
# Warmup: 3 iterations, 200 ms each
# Measurement: 10 iterations, 100 ms each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Average time, time/op
# Benchmark: edu.sorting.bench.ArraySortBenchmark.sort
# Parameters: (arraySize = 500, arraySubSize = 256, dataTweaker = REVERSE_FR, distBuilder = STAGGER, tSorter = DPQ_11)

# Run progress: 86.78% complete, ETA 00:09:30
# Fork: 1 of 2
# Warmup Iteration   1: 10653.905 ns/op
# Warmup Iteration   2: 6924.410 ns/op
# Warmup Iteration   3: 6138.813 ns/op
Iteration   1: 6149.137 ns/op
Iteration   2: 6138.643 ns/op
Iteration   3: 6146.243 ns/op
Iteration   4: 6174.596 ns/op
Iteration   5: 6167.966 ns/op
Iteration   6: 6159.348 ns/op
Iteration   7: 6179.874 ns/op
Iteration   8: 6178.593 ns/op
Iteration   9: 6173.089 ns/op
Iteration  10: 6123.199 ns/op

# Run progress: 86.83% complete, ETA 00:09:28
# Fork: 2 of 2
# Warmup Iteration   1: 10147.218 ns/op
# Warmup Iteration   2: 7026.982 ns/op
# Warmup Iteration   3: 6129.381 ns/op
Iteration   1: 6141.202 ns/op
Iteration   2: 6125.638 ns/op
Iteration   3: 6114.557 ns/op
Iteration   4: 6142.803 ns/op
Iteration   5: 6162.851 ns/op
Iteration   6: 6128.052 ns/op
Iteration   7: 6072.887 ns/op
Iteration   8: 6152.445 ns/op
Iteration   9: 6113.109 ns/op
Iteration  10: 6109.015 ns/op


Result "edu.sorting.bench.ArraySortBenchmark.sort":
  6142.662 ±(99.9%) 24.123 ns/op [Average]
  (min, avg, max) = (6072.887, 6142.662, 6179.874), stdev = 27.780
  CI (99.9%): [6118.540, 6166.785] (assumes normal distribution)


# JMH version: 1.21
# VM version: JDK 1.8.0_192, Java HotSpot(TM) 64-Bit Server VM, 25.192-b12
# VM invoker: /home/bourgesl/apps/jdk1.8.0/jre/bin/java
# VM options: -Xms1g -Xmx1g -XX:-TieredCompilation -XX:+UnlockDiagnosticVMOptions -XX:GuaranteedSafepointInterval=300000
# Warmup: 3 iterations, 200 ms each
# Measurement: 10 iterations, 100 ms each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Average time, time/op
# Benchmark: edu.sorting.bench.ArraySortBenchmark.sort
# Parameters: (arraySize = 500, arraySubSize = 256, dataTweaker = REVERSE_FR, distBuilder = STAGGER, tSorter = DPQ_18_11_21)

# Run progress: 86.89% complete, ETA 00:09:25
# Fork: 1 of 2
# Warmup Iteration   1: 15672.383 ns/op
# Warmup Iteration   2: 8731.783 ns/op
# Warmup Iteration   3: 7736.536 ns/op
Iteration   1: 7697.315 ns/op
Iteration   2: 7647.945 ns/op
Iteration   3: 7628.463 ns/op
Iteration   4: 7632.042 ns/op
Iteration   5: 7627.051 ns/op
Iteration   6: 7651.525 ns/op
Iteration   7: 7611.417 ns/op
Iteration   8: 7667.962 ns/op
Iteration   9: 7634.353 ns/op
Iteration  10: 7666.178 ns/op

# Run progress: 86.94% complete, ETA 00:09:23
# Fork: 2 of 2
# Warmup Iteration   1: 19259.880 ns/op
# Warmup Iteration   2: 8702.403 ns/op
# Warmup Iteration   3: 7678.333 ns/op
Iteration   1: 7728.101 ns/op
Iteration   2: 7667.368 ns/op
Iteration   3: 7715.696 ns/op
Iteration   4: 7738.901 ns/op
Iteration   5: 7676.773 ns/op
Iteration   6: 7696.456 ns/op
Iteration   7: 7755.663 ns/op
Iteration   8: 7644.183 ns/op
Iteration   9: 7736.803 ns/op
Iteration  10: 7676.880 ns/op


Result "edu.sorting.bench.ArraySortBenchmark.sort":
  7675.054 ±(99.9%) 36.881 ns/op [Average]
  (min, avg, max) = (7611.417, 7675.054, 7755.663), stdev = 42.472
  CI (99.9%): [7638.173, 7711.935] (assumes normal distribution)


# JMH version: 1.21
# VM version: JDK 1.8.0_192, Java HotSpot(TM) 64-Bit Server VM, 25.192-b12
# VM invoker: /home/bourgesl/apps/jdk1.8.0/jre/bin/java
# VM options: -Xms1g -Xmx1g -XX:-TieredCompilation -XX:+UnlockDiagnosticVMOptions -XX:GuaranteedSafepointInterval=300000
# Warmup: 3 iterations, 200 ms each
# Measurement: 10 iterations, 100 ms each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Average time, time/op
# Benchmark: edu.sorting.bench.ArraySortBenchmark.sort
# Parameters: (arraySize = 500, arraySubSize = 256, dataTweaker = REVERSE_FR, distBuilder = STAGGER, tSorter = DPQ_18_11I)

# Run progress: 87.00% complete, ETA 00:09:21
# Fork: 1 of 2
# Warmup Iteration   1: 15033.532 ns/op
# Warmup Iteration   2: 9053.225 ns/op
# Warmup Iteration   3: 7665.190 ns/op
Iteration   1: 7717.357 ns/op
Iteration   2: 7695.531 ns/op
Iteration   3: 7715.166 ns/op
Iteration   4: 7702.760 ns/op
Iteration   5: 7647.901 ns/op
Iteration   6: 7695.171 ns/op
Iteration   7: 7616.576 ns/op
Iteration   8: 7707.458 ns/op
Iteration   9: 7762.603 ns/op
Iteration  10: 7708.424 ns/op

# Run progress: 87.06% complete, ETA 00:09:18
# Fork: 2 of 2
# Warmup Iteration   1: 17069.669 ns/op
# Warmup Iteration   2: 8902.552 ns/op
# Warmup Iteration   3: 7878.701 ns/op
Iteration   1: 7751.878 ns/op
Iteration   2: 7873.540 ns/op
Iteration   3: 7887.862 ns/op
Iteration   4: 7869.066 ns/op
Iteration   5: 7828.822 ns/op
Iteration   6: 7856.097 ns/op
Iteration   7: 7808.544 ns/op
Iteration   8: 7922.239 ns/op
Iteration   9: 7815.450 ns/op
Iteration  10: 7852.344 ns/op


Result "edu.sorting.bench.ArraySortBenchmark.sort":
  7771.739 ±(99.9%) 76.308 ns/op [Average]
  (min, avg, max) = (7616.576, 7771.739, 7922.239), stdev = 87.877
  CI (99.9%): [7695.431, 7848.048] (assumes normal distribution)


# JMH version: 1.21
# VM version: JDK 1.8.0_192, Java HotSpot(TM) 64-Bit Server VM, 25.192-b12
# VM invoker: /home/bourgesl/apps/jdk1.8.0/jre/bin/java
# VM options: -Xms1g -Xmx1g -XX:-TieredCompilation -XX:+UnlockDiagnosticVMOptions -XX:GuaranteedSafepointInterval=300000
# Warmup: 3 iterations, 200 ms each
# Measurement: 10 iterations, 100 ms each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Average time, time/op
# Benchmark: edu.sorting.bench.ArraySortBenchmark.sort
# Parameters: (arraySize = 500, arraySubSize = 256, dataTweaker = REVERSE_FR, distBuilder = STAGGER, tSorter = DPQ_18_11P)

# Run progress: 87.11% complete, ETA 00:09:16
# Fork: 1 of 2
# Warmup Iteration   1: 13439.222 ns/op
# Warmup Iteration   2: 8458.021 ns/op
# Warmup Iteration   3: 7462.754 ns/op
Iteration   1: 7424.474 ns/op
Iteration   2: 7448.153 ns/op
Iteration   3: 7415.759 ns/op
Iteration   4: 7440.048 ns/op
Iteration   5: 7502.570 ns/op
Iteration   6: 7444.860 ns/op
Iteration   7: 7450.635 ns/op
Iteration   8: 7455.648 ns/op
Iteration   9: 7401.813 ns/op
Iteration  10: 7461.529 ns/op

# Run progress: 87.17% complete, ETA 00:09:13
# Fork: 2 of 2
# Warmup Iteration   1: 12471.864 ns/op
# Warmup Iteration   2: 8397.347 ns/op
# Warmup Iteration   3: 7443.553 ns/op
Iteration   1: 7435.998 ns/op
Iteration   2: 7448.522 ns/op
Iteration   3: 7478.795 ns/op
Iteration   4: 7458.773 ns/op
Iteration   5: 7438.285 ns/op
Iteration   6: 7505.601 ns/op
Iteration   7: 7464.208 ns/op
Iteration   8: 7439.923 ns/op
Iteration   9: 7442.851 ns/op
Iteration  10: 7481.516 ns/op


Result "edu.sorting.bench.ArraySortBenchmark.sort":
  7451.998 ±(99.9%) 22.543 ns/op [Average]
  (min, avg, max) = (7401.813, 7451.998, 7505.601), stdev = 25.960
  CI (99.9%): [7429.455, 7474.541] (assumes normal distribution)


# JMH version: 1.21
# VM version: JDK 1.8.0_192, Java HotSpot(TM) 64-Bit Server VM, 25.192-b12
# VM invoker: /home/bourgesl/apps/jdk1.8.0/jre/bin/java
# VM options: -Xms1g -Xmx1g -XX:-TieredCompilation -XX:+UnlockDiagnosticVMOptions -XX:GuaranteedSafepointInterval=300000
# Warmup: 3 iterations, 200 ms each
# Measurement: 10 iterations, 100 ms each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Average time, time/op
# Benchmark: edu.sorting.bench.ArraySortBenchmark.sort
# Parameters: (arraySize = 500, arraySubSize = 256, dataTweaker = REVERSE_FR, distBuilder = STAGGER, tSorter = RADIX)

# Run progress: 87.22% complete, ETA 00:09:11
# Fork: 1 of 2
# Warmup Iteration   1: 15394.686 ns/op
# Warmup Iteration   2: 10592.207 ns/op
# Warmup Iteration   3: 8917.549 ns/op
Iteration   1: 8928.554 ns/op
Iteration   2: 8916.394 ns/op
Iteration   3: 8931.273 ns/op
Iteration   4: 9031.402 ns/op
Iteration   5: 9057.635 ns/op
Iteration   6: 9029.184 ns/op
Iteration   7: 9048.263 ns/op
Iteration   8: 9022.405 ns/op
Iteration   9: 9069.049 ns/op
Iteration  10: 9044.959 ns/op

# Run progress: 87.28% complete, ETA 00:09:09
# Fork: 2 of 2
# Warmup Iteration   1: 14522.991 ns/op
# Warmup Iteration   2: 10193.155 ns/op
# Warmup Iteration   3: 8723.151 ns/op
Iteration   1: 8772.574 ns/op
Iteration   2: 8704.052 ns/op
Iteration   3: 8711.555 ns/op
Iteration   4: 8834.107 ns/op
Iteration   5: 8856.489 ns/op
Iteration   6: 8823.452 ns/op
Iteration   7: 8857.294 ns/op
Iteration   8: 8858.366 ns/op
Iteration   9: 8849.747 ns/op
Iteration  10: 8841.222 ns/op


Result "edu.sorting.bench.ArraySortBenchmark.sort":
  8909.399 ±(99.9%) 101.077 ns/op [Average]
  (min, avg, max) = (8704.052, 8909.399, 9069.049), stdev = 116.400
  CI (99.9%): [8808.322, 9010.476] (assumes normal distribution)


# JMH version: 1.21
# VM version: JDK 1.8.0_192, Java HotSpot(TM) 64-Bit Server VM, 25.192-b12
# VM invoker: /home/bourgesl/apps/jdk1.8.0/jre/bin/java
# VM options: -Xms1g -Xmx1g -XX:-TieredCompilation -XX:+UnlockDiagnosticVMOptions -XX:GuaranteedSafepointInterval=300000
# Warmup: 3 iterations, 200 ms each
# Measurement: 10 iterations, 100 ms each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Average time, time/op
# Benchmark: edu.sorting.bench.ArraySortBenchmark.sort
# Parameters: (arraySize = 500, arraySubSize = 256, dataTweaker = REVERSE_FR, distBuilder = SAWTOTH, tSorter = BASELINE)

# Run progress: 87.33% complete, ETA 00:09:06
# Fork: 1 of 2
# Warmup Iteration   1: 38.152 ns/op
# Warmup Iteration   2: 64.177 ns/op
# Warmup Iteration   3: 35.622 ns/op
Iteration   1: 35.682 ns/op
Iteration   2: 35.668 ns/op
Iteration   3: 35.665 ns/op
Iteration   4: 35.678 ns/op
Iteration   5: 35.685 ns/op
Iteration   6: 36.174 ns/op
Iteration   7: 35.672 ns/op
Iteration   8: 34.427 ns/op
Iteration   9: 35.731 ns/op
Iteration  10: 35.705 ns/op

# Run progress: 87.39% complete, ETA 00:09:04
# Fork: 2 of 2
# Warmup Iteration   1: 38.732 ns/op
# Warmup Iteration   2: 64.299 ns/op
# Warmup Iteration   3: 35.723 ns/op
Iteration   1: 35.688 ns/op
Iteration   2: 35.680 ns/op
Iteration   3: 35.692 ns/op
Iteration   4: 35.688 ns/op
Iteration   5: 35.700 ns/op
Iteration   6: 36.168 ns/op
Iteration   7: 35.751 ns/op
Iteration   8: 34.418 ns/op
Iteration   9: 35.704 ns/op
Iteration  10: 35.778 ns/op


Result "edu.sorting.bench.ArraySortBenchmark.sort":
  35.618 ±(99.9%) 0.377 ns/op [Average]
  (min, avg, max) = (34.418, 35.618, 36.174), stdev = 0.434
  CI (99.9%): [35.241, 35.995] (assumes normal distribution)


# JMH version: 1.21
# VM version: JDK 1.8.0_192, Java HotSpot(TM) 64-Bit Server VM, 25.192-b12
# VM invoker: /home/bourgesl/apps/jdk1.8.0/jre/bin/java
# VM options: -Xms1g -Xmx1g -XX:-TieredCompilation -XX:+UnlockDiagnosticVMOptions -XX:GuaranteedSafepointInterval=300000
# Warmup: 3 iterations, 200 ms each
# Measurement: 10 iterations, 100 ms each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Average time, time/op
# Benchmark: edu.sorting.bench.ArraySortBenchmark.sort
# Parameters: (arraySize = 500, arraySubSize = 256, dataTweaker = REVERSE_FR, distBuilder = SAWTOTH, tSorter = DPQ_11)

# Run progress: 87.44% complete, ETA 00:09:01
# Fork: 1 of 2
# Warmup Iteration   1: 2253.698 ns/op
# Warmup Iteration   2: 1878.031 ns/op
# Warmup Iteration   3: 1604.776 ns/op
Iteration   1: 1605.253 ns/op
Iteration   2: 1604.978 ns/op
Iteration   3: 1605.739 ns/op
Iteration   4: 1599.014 ns/op
Iteration   5: 1610.871 ns/op
Iteration   6: 1594.333 ns/op
Iteration   7: 1609.547 ns/op
Iteration   8: 1610.213 ns/op
Iteration   9: 1593.595 ns/op
Iteration  10: 1598.606 ns/op

# Run progress: 87.50% complete, ETA 00:08:59
# Fork: 2 of 2
# Warmup Iteration   1: 3003.778 ns/op
# Warmup Iteration   2: 1856.172 ns/op
# Warmup Iteration   3: 1605.506 ns/op
Iteration   1: 1605.866 ns/op
Iteration   2: 1606.084 ns/op
Iteration   3: 1607.865 ns/op
Iteration   4: 1599.558 ns/op
Iteration   5: 1611.235 ns/op
Iteration   6: 1595.310 ns/op
Iteration   7: 1609.868 ns/op
Iteration   8: 1617.535 ns/op
Iteration   9: 1594.215 ns/op
Iteration  10: 1599.610 ns/op


Result "edu.sorting.bench.ArraySortBenchmark.sort":
  1603.965 ±(99.9%) 5.912 ns/op [Average]
  (min, avg, max) = (1593.595, 1603.965, 1617.535), stdev = 6.809
  CI (99.9%): [1598.052, 1609.877] (assumes normal distribution)


# JMH version: 1.21
# VM version: JDK 1.8.0_192, Java HotSpot(TM) 64-Bit Server VM, 25.192-b12
# VM invoker: /home/bourgesl/apps/jdk1.8.0/jre/bin/java
# VM options: -Xms1g -Xmx1g -XX:-TieredCompilation -XX:+UnlockDiagnosticVMOptions -XX:GuaranteedSafepointInterval=300000
# Warmup: 3 iterations, 200 ms each
# Measurement: 10 iterations, 100 ms each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Average time, time/op
# Benchmark: edu.sorting.bench.ArraySortBenchmark.sort
# Parameters: (arraySize = 500, arraySubSize = 256, dataTweaker = REVERSE_FR, distBuilder = SAWTOTH, tSorter = DPQ_18_11_21)

# Run progress: 87.56% complete, ETA 00:08:57
# Fork: 1 of 2
# Warmup Iteration   1: 17152.176 ns/op
# Warmup Iteration   2: 9033.639 ns/op
# Warmup Iteration   3: 7910.480 ns/op
Iteration   1: 7854.988 ns/op
Iteration   2: 7850.785 ns/op
Iteration   3: 7894.248 ns/op
Iteration   4: 7891.025 ns/op
