max(arraySize): 50
subSizeList: [1, 4, 16, 64]
# JMH version: 1.21
# VM version: JDK 1.8.0_192, Java HotSpot(TM) 64-Bit Server VM, 25.192-b12
# VM invoker: /home/bourgesl/apps/jdk1.8.0/jre/bin/java
# VM options: -Xms1g -Xmx1g -XX:-TieredCompilation -XX:+UnlockDiagnosticVMOptions -XX:GuaranteedSafepointInterval=300000
# Warmup: 3 iterations, 100 ms each
# Measurement: 10 iterations, 50 ms each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Average time, time/op
# Benchmark: edu.sorting.bench.ArraySortBenchmark.sort
# Parameters: (arraySize = 50, arraySubSize = 1, dataTweaker = IDENT_____, distBuilder = STAGGER, tSorter = BASELINE)

# Run progress: 0.00% complete, ETA 00:19:12
# Fork: 1 of 2
# Warmup Iteration   1: 19.641 ns/op
# Warmup Iteration   2: 21.994 ns/op
# Warmup Iteration   3: 15.023 ns/op
# Warmup Iteration   2: 22.940 ns/op
# Warmup Iteration   3: 15.029 ns/op
Iteration   1: 17.064 ns/op
Iteration   2: 15.279 ns/op
Iteration   3: 17.022 ns/op
Iteration   4: 15.024 ns/op
Iteration   5: 17.109 ns/op
Iteration   6: 15.389 ns/op
Iteration   7: 17.025 ns/op
Iteration   8: 17.019 ns/op
Iteration   9: 17.018 ns/op
Iteration  10: 14.973 ns/op

# Run progress: 90.90% complete, ETA 00:03:29
# Fork: 2 of 2
# Warmup Iteration   1: 19.759 ns/op
# Warmup Iteration   2: 22.709 ns/op
# Warmup Iteration   3: 15.027 ns/op
Iteration   1: 17.077 ns/op
Iteration   2: 15.257 ns/op
Iteration   3: 17.010 ns/op
Iteration   4: 15.026 ns/op
Iteration   5: 17.106 ns/op
Iteration   6: 15.392 ns/op
Iteration   7: 17.022 ns/op
Iteration   8: 17.008 ns/op
Iteration   9: 17.013 ns/op
Iteration  10: 14.971 ns/op


Result "edu.sorting.bench.ArraySortBenchmark.sort":
  16.290 ±(99.9%) 0.825 ns/op [Average]
  (min, avg, max) = (14.971, 16.290, 17.109), stdev = 0.951
  CI (99.9%): [15.465, 17.116] (assumes normal distribution)


# JMH version: 1.21
# VM version: JDK 1.8.0_192, Java HotSpot(TM) 64-Bit Server VM, 25.192-b12
# VM invoker: /home/bourgesl/apps/jdk1.8.0/jre/bin/java
# VM options: -Xms1g -Xmx1g -XX:-TieredCompilation -XX:+UnlockDiagnosticVMOptions -XX:GuaranteedSafepointInterval=300000
# Warmup: 3 iterations, 100 ms each
# Measurement: 10 iterations, 50 ms each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Average time, time/op
# Benchmark: edu.sorting.bench.ArraySortBenchmark.sort
# Parameters: (arraySize = 50, arraySubSize = 64, dataTweaker = REVERSE_BA, distBuilder = SHUFFLE, tSorter = DPQ_11)

# Run progress: 90.97% complete, ETA 00:03:27
# Fork: 1 of 2
# Warmup Iteration   1: 424.780 ns/op
# Warmup Iteration   2: 18523.776 ns/op
# Warmup Iteration   3: 159.514 ns/op
Iteration   1: 1215.238 ns/op
Iteration   2: 3293.483 ns/op
Iteration   3: 165.681 ns/op
Iteration   4: 223.011 ns/op
Iteration   5: 165.705 ns/op
Iteration   6: 204.499 ns/op
Iteration   7: 16860.346 ns/op
Iteration   8: 172.199 ns/op
Iteration   9: 275.769 ns/op
Iteration  10: 172.037 ns/op

# Run progress: 91.04% complete, ETA 00:03:26
# Fork: 2 of 2
# Warmup Iteration   1: 380.308 ns/op
# Warmup Iteration   2: 3167.493 ns/op
# Warmup Iteration   3: 159.059 ns/op
Iteration   1: 15134.193 ns/op
Iteration   2: 17489.438 ns/op
Iteration   3: 227.964 ns/op
Iteration   4: 240.203 ns/op
Iteration   5: 178.247 ns/op
Iteration   6: 225.391 ns/op
Iteration   7: 14101.088 ns/op
Iteration   8: 175.413 ns/op
Iteration   9: 276.331 ns/op
Iteration  10: 174.362 ns/op


Result "edu.sorting.bench.ArraySortBenchmark.sort":
  3548.530 ±(99.9%) 5560.656 ns/op [Average]
  (min, avg, max) = (165.681, 3548.530, 17489.438), stdev = 6403.660
  CI (99.9%): [≈ 0, 9109.186] (assumes normal distribution)


# JMH version: 1.21
# VM version: JDK 1.8.0_192, Java HotSpot(TM) 64-Bit Server VM, 25.192-b12
# VM invoker: /home/bourgesl/apps/jdk1.8.0/jre/bin/java
# VM options: -Xms1g -Xmx1g -XX:-TieredCompilation -XX:+UnlockDiagnosticVMOptions -XX:GuaranteedSafepointInterval=300000
# Warmup: 3 iterations, 100 ms each
# Measurement: 10 iterations, 50 ms each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Average time, time/op
# Benchmark: edu.sorting.bench.ArraySortBenchmark.sort
# Parameters: (arraySize = 50, arraySubSize = 64, dataTweaker = REVERSE_BA, distBuilder = SHUFFLE, tSorter = DPQ_18_11_21)

# Run progress: 91.11% complete, ETA 00:03:24
# Fork: 1 of 2
# Warmup Iteration   1: 371.306 ns/op
# Warmup Iteration   2: 352.134 ns/op
# Warmup Iteration   3: 256.419 ns/op
Iteration   1: 427.666 ns/op
Iteration   2: 281.022 ns/op
Iteration   3: 262.341 ns/op
Iteration   4: 291.174 ns/op
Iteration   5: 262.544 ns/op
Iteration   6: 280.837 ns/op
Iteration   7: 282.225 ns/op
Iteration   8: 262.281 ns/op
Iteration   9: 267.212 ns/op
Iteration  10: 263.568 ns/op

# Run progress: 91.18% complete, ETA 00:03:23
# Fork: 2 of 2
# Warmup Iteration   1: 366.191 ns/op
# Warmup Iteration   2: 373.629 ns/op
# Warmup Iteration   3: 256.288 ns/op
Iteration   1: 491.925 ns/op
Iteration   2: 276.103 ns/op
Iteration   3: 260.597 ns/op
Iteration   4: 288.626 ns/op
Iteration   5: 260.276 ns/op
Iteration   6: 282.495 ns/op
Iteration   7: 280.362 ns/op
Iteration   8: 260.449 ns/op
Iteration   9: 263.898 ns/op
Iteration  10: 261.563 ns/op


Result "edu.sorting.bench.ArraySortBenchmark.sort":
  290.358 ±(99.9%) 51.914 ns/op [Average]
  (min, avg, max) = (260.276, 290.358, 491.925), stdev = 59.785
  CI (99.9%): [238.444, 342.273] (assumes normal distribution)


# JMH version: 1.21
# VM version: JDK 1.8.0_192, Java HotSpot(TM) 64-Bit Server VM, 25.192-b12
# VM invoker: /home/bourgesl/apps/jdk1.8.0/jre/bin/java
# VM options: -Xms1g -Xmx1g -XX:-TieredCompilation -XX:+UnlockDiagnosticVMOptions -XX:GuaranteedSafepointInterval=300000
# Warmup: 3 iterations, 100 ms each
# Measurement: 10 iterations, 50 ms each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Average time, time/op
# Benchmark: edu.sorting.bench.ArraySortBenchmark.sort
# Parameters: (arraySize = 50, arraySubSize = 64, dataTweaker = REVERSE_BA, distBuilder = SHUFFLE, tSorter = DPQ_18_11I)

# Run progress: 91.25% complete, ETA 00:03:21
# Fork: 1 of 2
# Warmup Iteration   1: 539.248 ns/op
# Warmup Iteration   2: 13553.896 ns/op
# Warmup Iteration   3: 217.676 ns/op
Iteration   1: 1032.102 ns/op
Iteration   2: 664.160 ns/op
Iteration   3: 217.897 ns/op
Iteration   4: 34226.087 ns/op
Iteration   5: 21019.981 ns/op
Iteration   6: 1107.535 ns/op
Iteration   7: 290.267 ns/op
Iteration   8: 238.844 ns/op
Iteration   9: 267.119 ns/op
Iteration  10: 239.507 ns/op

# Run progress: 91.32% complete, ETA 00:03:19
# Fork: 2 of 2
# Warmup Iteration   1: 515.491 ns/op
# Warmup Iteration   2: 12224.895 ns/op
# Warmup Iteration   3: 211.472 ns/op
Iteration   1: 4271.231 ns/op
Iteration   2: 453.894 ns/op
Iteration   3: 212.626 ns/op
Iteration   4: 34126.865 ns/op
Iteration   5: 667.735 ns/op
Iteration   6: 280.252 ns/op
Iteration   7: 285.798 ns/op
Iteration   8: 237.774 ns/op
Iteration   9: 262.816 ns/op
Iteration  10: 239.157 ns/op


Result "edu.sorting.bench.ArraySortBenchmark.sort":
  5017.082 ±(99.9%) 9547.384 ns/op [Average]
  (min, avg, max) = (212.626, 5017.082, 34226.087), stdev = 10994.782
  CI (99.9%): [≈ 0, 14564.466] (assumes normal distribution)


# JMH version: 1.21
# VM version: JDK 1.8.0_192, Java HotSpot(TM) 64-Bit Server VM, 25.192-b12
# VM invoker: /home/bourgesl/apps/jdk1.8.0/jre/bin/java
# VM options: -Xms1g -Xmx1g -XX:-TieredCompilation -XX:+UnlockDiagnosticVMOptions -XX:GuaranteedSafepointInterval=300000
# Warmup: 3 iterations, 100 ms each
# Measurement: 10 iterations, 50 ms each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Average time, time/op
# Benchmark: edu.sorting.bench.ArraySortBenchmark.sort
# Parameters: (arraySize = 50, arraySubSize = 64, dataTweaker = REVERSE_BA, distBuilder = SHUFFLE, tSorter = DPQ_18_11P)

# Run progress: 91.39% complete, ETA 00:03:18
# Fork: 1 of 2
# Warmup Iteration   1: 231.849 ns/op
# Warmup Iteration   2: 419.658 ns/op
# Warmup Iteration   3: 148.152 ns/op
Iteration   1: 12360.518 ns/op
Iteration   2: 395.730 ns/op
Iteration   3: 168.023 ns/op
Iteration   4: 200.607 ns/op
Iteration   5: 168.828 ns/op
Iteration   6: 194.954 ns/op
Iteration   7: 441.930 ns/op
Iteration   8: 168.595 ns/op
Iteration   9: 198.364 ns/op
Iteration  10: 171.369 ns/op

# Run progress: 91.46% complete, ETA 00:03:16
# Fork: 2 of 2
# Warmup Iteration   1: 256.561 ns/op
# Warmup Iteration   2: 377.807 ns/op
# Warmup Iteration   3: 148.953 ns/op
Iteration   1: 377.156 ns/op
Iteration   2: 1623.008 ns/op
Iteration   3: 171.411 ns/op
Iteration   4: 205.648 ns/op
Iteration   5: 171.192 ns/op
Iteration   6: 201.781 ns/op
Iteration   7: 672.796 ns/op
Iteration   8: 169.924 ns/op
Iteration   9: 207.989 ns/op
Iteration  10: 173.288 ns/op


Result "edu.sorting.bench.ArraySortBenchmark.sort":
  922.156 ±(99.9%) 2355.723 ns/op [Average]
  (min, avg, max) = (168.023, 922.156, 12360.518), stdev = 2712.854
  CI (99.9%): [≈ 0, 3277.878] (assumes normal distribution)


# JMH version: 1.21
# VM version: JDK 1.8.0_192, Java HotSpot(TM) 64-Bit Server VM, 25.192-b12
# VM invoker: /home/bourgesl/apps/jdk1.8.0/jre/bin/java
# VM options: -Xms1g -Xmx1g -XX:-TieredCompilation -XX:+UnlockDiagnosticVMOptions -XX:GuaranteedSafepointInterval=300000
# Warmup: 3 iterations, 100 ms each
# Measurement: 10 iterations, 50 ms each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Average time, time/op
# Benchmark: edu.sorting.bench.ArraySortBenchmark.sort
# Parameters: (arraySize = 50, arraySubSize = 64, dataTweaker = REVERSE_BA, distBuilder = SHUFFLE, tSorter = RADIX)

# Run progress: 91.53% complete, ETA 00:03:15
# Fork: 1 of 2
# Warmup Iteration   1: 509.303 ns/op
# Warmup Iteration   2: 10128.099 ns/op
# Warmup Iteration   3: 288.120 ns/op
Iteration   1: 408.446 ns/op
Iteration   2: 1140.595 ns/op
Iteration   3: 294.496 ns/op
Iteration   4: 411.733 ns/op
Iteration   5: 315.164 ns/op
Iteration   6: 431.005 ns/op
Iteration   7: 433.979 ns/op
Iteration   8: 315.254 ns/op
Iteration   9: 414.206 ns/op
Iteration  10: 312.940 ns/op

# Run progress: 91.60% complete, ETA 00:03:13
# Fork: 2 of 2
# Warmup Iteration   1: 524.501 ns/op
# Warmup Iteration   2: 3771.038 ns/op
# Warmup Iteration   3: 290.943 ns/op
Iteration   1: 412.548 ns/op
Iteration   2: 3939.921 ns/op
Iteration   3: 301.981 ns/op
Iteration   4: 412.689 ns/op
Iteration   5: 315.848 ns/op
Iteration   6: 436.821 ns/op
Iteration   7: 440.318 ns/op
Iteration   8: 326.988 ns/op
Iteration   9: 416.849 ns/op
Iteration  10: 315.128 ns/op


Result "edu.sorting.bench.ArraySortBenchmark.sort":
  589.845 ±(99.9%) 702.273 ns/op [Average]
  (min, avg, max) = (294.496, 589.845, 3939.921), stdev = 808.739
  CI (99.9%): [≈ 0, 1292.119] (assumes normal distribution)


# JMH version: 1.21
# VM version: JDK 1.8.0_192, Java HotSpot(TM) 64-Bit Server VM, 25.192-b12
# VM invoker: /home/bourgesl/apps/jdk1.8.0/jre/bin/java
# VM options: -Xms1g -Xmx1g -XX:-TieredCompilation -XX:+UnlockDiagnosticVMOptions -XX:GuaranteedSafepointInterval=300000
# Warmup: 3 iterations, 100 ms each
# Measurement: 10 iterations, 50 ms each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Average time, time/op
# Benchmark: edu.sorting.bench.ArraySortBenchmark.sort
# Parameters: (arraySize = 50, arraySubSize = 64, dataTweaker = SORT______, distBuilder = STAGGER, tSorter = BASELINE)

# Run progress: 91.67% complete, ETA 00:03:11
# Fork: 1 of 2
# Warmup Iteration   1: 19.352 ns/op
# Warmup Iteration   2: 22.755 ns/op
# Warmup Iteration   3: 15.146 ns/op
Iteration   1: 17.017 ns/op
Iteration   2: 17.141 ns/op
Iteration   3: 17.041 ns/op
Iteration   4: 15.244 ns/op
Iteration   5: 17.031 ns/op
Iteration   6: 14.977 ns/op
Iteration   7: 17.030 ns/op
Iteration   8: 17.025 ns/op
Iteration   9: 17.042 ns/op
Iteration  10: 15.204 ns/op

# Run progress: 91.74% complete, ETA 00:03:10
# Fork: 2 of 2
# Warmup Iteration   1: 19.770 ns/op
# Warmup Iteration   2: 22.116 ns/op
# Warmup Iteration   3: 15.144 ns/op
Iteration   1: 17.016 ns/op
Iteration   2: 17.114 ns/op
Iteration   3: 17.026 ns/op
Iteration   4: 15.276 ns/op
Iteration   5: 17.015 ns/op
Iteration   6: 14.974 ns/op
Iteration   7: 17.037 ns/op
Iteration   8: 17.014 ns/op
Iteration   9: 17.025 ns/op
Iteration  10: 15.213 ns/op


Result "edu.sorting.bench.ArraySortBenchmark.sort":
  16.473 ±(99.9%) 0.776 ns/op [Average]
  (min, avg, max) = (14.974, 16.473, 17.141), stdev = 0.893
  CI (99.9%): [15.697, 17.249] (assumes normal distribution)


# JMH version: 1.21
# VM version: JDK 1.8.0_192, Java HotSpot(TM) 64-Bit Server VM, 25.192-b12
# VM invoker: /home/bourgesl/apps/jdk1.8.0/jre/bin/java
# VM options: -Xms1g -Xmx1g -XX:-TieredCompilation -XX:+UnlockDiagnosticVMOptions -XX:GuaranteedSafepointInterval=300000
# Warmup: 3 iterations, 100 ms each
# Measurement: 10 iterations, 50 ms each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Average time, time/op
# Benchmark: edu.sorting.bench.ArraySortBenchmark.sort
# Parameters: (arraySize = 50, arraySubSize = 64, dataTweaker = SORT______, distBuilder = STAGGER, tSorter = DPQ_11)

# Run progress: 91.81% complete, ETA 00:03:08
# Fork: 1 of 2
# Warmup Iteration   1: 182.127 ns/op
# Warmup Iteration   2: 134.771 ns/op
# Warmup Iteration   3: 94.043 ns/op
Iteration   1: 95.494 ns/op
Iteration   2: 93.941 ns/op
Iteration   3: 95.537 ns/op
Iteration   4: 95.140 ns/op
Iteration   5: 95.451 ns/op
Iteration   6: 94.010 ns/op
Iteration   7: 95.517 ns/op
Iteration   8: 95.583 ns/op
Iteration   9: 95.545 ns/op
Iteration  10: 94.168 ns/op

# Run progress: 91.88% complete, ETA 00:03:07
# Fork: 2 of 2
# Warmup Iteration   1: 185.845 ns/op
# Warmup Iteration   2: 135.200 ns/op
# Warmup Iteration   3: 94.011 ns/op
Iteration   1: 95.260 ns/op
Iteration   2: 93.845 ns/op
Iteration   3: 95.427 ns/op
Iteration   4: 95.371 ns/op
Iteration   5: 95.027 ns/op
Iteration   6: 93.853 ns/op
Iteration   7: 95.408 ns/op
Iteration   8: 95.172 ns/op
Iteration   9: 95.435 ns/op
Iteration  10: 94.289 ns/op


Result "edu.sorting.bench.ArraySortBenchmark.sort":
  94.974 ±(99.9%) 0.576 ns/op [Average]
  (min, avg, max) = (93.845, 94.974, 95.583), stdev = 0.664
  CI (99.9%): [94.397, 95.550] (assumes normal distribution)


# JMH version: 1.21
# VM version: JDK 1.8.0_192, Java HotSpot(TM) 64-Bit Server VM, 25.192-b12
# VM invoker: /home/bourgesl/apps/jdk1.8.0/jre/bin/java
# VM options: -Xms1g -Xmx1g -XX:-TieredCompilation -XX:+UnlockDiagnosticVMOptions -XX:GuaranteedSafepointInterval=300000
# Warmup: 3 iterations, 100 ms each
# Measurement: 10 iterations, 50 ms each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Average time, time/op
# Benchmark: edu.sorting.bench.ArraySortBenchmark.sort
# Parameters: (arraySize = 50, arraySubSize = 64, dataTweaker = SORT______, distBuilder = STAGGER, tSorter = DPQ_18_11_21)

# Run progress: 91.94% complete, ETA 00:03:05
# Fork: 1 of 2
# Warmup Iteration   1: 64.057 ns/op
# Warmup Iteration   2: 66.112 ns/op
# Warmup Iteration   3: 45.782 ns/op
Iteration   1: 44.508 ns/op
Iteration   2: 45.798 ns/op
Iteration   3: 44.383 ns/op
Iteration   4: 46.221 ns/op
Iteration   5: 44.415 ns/op
Iteration   6: 45.827 ns/op
Iteration   7: 44.373 ns/op
Iteration   8: 44.396 ns/op
Iteration   9: 44.373 ns/op
Iteration  10: 45.760 ns/op

# Run progress: 92.01% complete, ETA 00:03:03
# Fork: 2 of 2
# Warmup Iteration   1: 64.898 ns/op
# Warmup Iteration   2: 71.536 ns/op
# Warmup Iteration   3: 45.773 ns/op
Iteration   1: 44.491 ns/op
Iteration   2: 45.803 ns/op
Iteration   3: 44.390 ns/op
Iteration   4: 46.251 ns/op
Iteration   5: 44.373 ns/op
Iteration   6: 45.806 ns/op
Iteration   7: 44.391 ns/op
Iteration   8: 44.393 ns/op
Iteration   9: 44.383 ns/op
Iteration  10: 45.777 ns/op


Result "edu.sorting.bench.ArraySortBenchmark.sort":
  45.006 ±(99.9%) 0.664 ns/op [Average]
  (min, avg, max) = (44.373, 45.006, 46.251), stdev = 0.765
  CI (99.9%): [44.342, 45.670] (assumes normal distribution)


# JMH version: 1.21
# VM version: JDK 1.8.0_192, Java HotSpot(TM) 64-Bit Server VM, 25.192-b12
# VM invoker: /home/bourgesl/apps/jdk1.8.0/jre/bin/java
# VM options: -Xms1g -Xmx1g -XX:-TieredCompilation -XX:+UnlockDiagnosticVMOptions -XX:GuaranteedSafepointInterval=300000
# Warmup: 3 iterations, 100 ms each
# Measurement: 10 iterations, 50 ms each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Average time, time/op
# Benchmark: edu.sorting.bench.ArraySortBenchmark.sort
# Parameters: (arraySize = 50, arraySubSize = 64, dataTweaker = SORT______, distBuilder = STAGGER, tSorter = DPQ_18_11I)

# Run progress: 92.08% complete, ETA 00:03:02
# Fork: 1 of 2
# Warmup Iteration   1: 211.640 ns/op
# Warmup Iteration   2: 159.830 ns/op
# Warmup Iteration   3: 114.998 ns/op
Iteration   1: 113.651 ns/op
Iteration   2: 115.054 ns/op
Iteration   3: 113.650 ns/op
Iteration   4: 115.386 ns/op
Iteration   5: 113.713 ns/op
Iteration   6: 114.988 ns/op
Iteration   7: 113.658 ns/op
Iteration   8: 113.648 ns/op
Iteration   9: 113.621 ns/op
Iteration  10: 114.697 ns/op

# Run progress: 92.15% complete, ETA 00:03:00
# Fork: 2 of 2
# Warmup Iteration   1: 228.387 ns/op
# Warmup Iteration   2: 153.458 ns/op
# Warmup Iteration   3: 114.963 ns/op
Iteration   1: 113.703 ns/op
Iteration   2: 115.228 ns/op
Iteration   3: 113.881 ns/op
Iteration   4: 115.357 ns/op
Iteration   5: 113.733 ns/op
Iteration   6: 115.067 ns/op
Iteration   7: 113.662 ns/op
Iteration   8: 113.676 ns/op
Iteration   9: 113.704 ns/op
Iteration  10: 114.688 ns/op


Result "edu.sorting.bench.ArraySortBenchmark.sort":
  114.238 ±(99.9%) 0.614 ns/op [Average]
  (min, avg, max) = (113.621, 114.238, 115.386), stdev = 0.707
  CI (99.9%): [113.624, 114.853] (assumes normal distribution)


# JMH version: 1.21
# VM version: JDK 1.8.0_192, Java HotSpot(TM) 64-Bit Server VM, 25.192-b12
# VM invoker: /home/bourgesl/apps/jdk1.8.0/jre/bin/java
# VM options: -Xms1g -Xmx1g -XX:-TieredCompilation -XX:+UnlockDiagnosticVMOptions -XX:GuaranteedSafepointInterval=300000
# Warmup: 3 iterations, 100 ms each
# Measurement: 10 iterations, 50 ms each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Average time, time/op
# Benchmark: edu.sorting.bench.ArraySortBenchmark.sort
# Parameters: (arraySize = 50, arraySubSize = 64, dataTweaker = SORT______, distBuilder = STAGGER, tSorter = DPQ_18_11P)

# Run progress: 92.22% complete, ETA 00:02:59
# Fork: 1 of 2
# Warmup Iteration   1: 66.728 ns/op
# Warmup Iteration   2: 74.501 ns/op
# Warmup Iteration   3: 49.138 ns/op
Iteration   1: 47.868 ns/op
Iteration   2: 49.092 ns/op
Iteration   3: 47.850 ns/op
Iteration   4: 49.097 ns/op
Iteration   5: 47.876 ns/op
Iteration   6: 49.053 ns/op
Iteration   7: 47.866 ns/op
Iteration   8: 47.904 ns/op
Iteration   9: 47.877 ns/op
Iteration  10: 49.075 ns/op

# Run progress: 92.29% complete, ETA 00:02:57
# Fork: 2 of 2
# Warmup Iteration   1: 66.381 ns/op
# Warmup Iteration   2: 78.166 ns/op
# Warmup Iteration   3: 49.137 ns/op
Iteration   1: 47.863 ns/op
Iteration   2: 49.065 ns/op
Iteration   3: 47.838 ns/op
Iteration   4: 49.115 ns/op
Iteration   5: 47.906 ns/op
Iteration   6: 49.034 ns/op
Iteration   7: 47.839 ns/op
Iteration   8: 47.900 ns/op
Iteration   9: 47.871 ns/op
Iteration  10: 49.110 ns/op


Result "edu.sorting.bench.ArraySortBenchmark.sort":
  48.355 ±(99.9%) 0.528 ns/op [Average]
  (min, avg, max) = (47.838, 48.355, 49.115), stdev = 0.608
  CI (99.9%): [47.827, 48.883] (assumes normal distribution)


# JMH version: 1.21
# VM version: JDK 1.8.0_192, Java HotSpot(TM) 64-Bit Server VM, 25.192-b12
# VM invoker: /home/bourgesl/apps/jdk1.8.0/jre/bin/java
# VM options: -Xms1g -Xmx1g -XX:-TieredCompilation -XX:+UnlockDiagnosticVMOptions -XX:GuaranteedSafepointInterval=300000
# Warmup: 3 iterations, 100 ms each
# Measurement: 10 iterations, 50 ms each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Average time, time/op
# Benchmark: edu.sorting.bench.ArraySortBenchmark.sort
# Parameters: (arraySize = 50, arraySubSize = 64, dataTweaker = SORT______, distBuilder = STAGGER, tSorter = RADIX)

# Run progress: 92.36% complete, ETA 00:02:55
# Fork: 1 of 2
# Warmup Iteration   1: 184.922 ns/op
# Warmup Iteration   2: 206.730 ns/op
# Warmup Iteration   3: 100.860 ns/op
Iteration   1: 102.294 ns/op
Iteration   2: 100.866 ns/op
Iteration   3: 102.518 ns/op
Iteration   4: 108.067 ns/op
Iteration   5: 107.814 ns/op
Iteration   6: 106.136 ns/op
Iteration   7: 107.597 ns/op
Iteration   8: 107.654 ns/op
Iteration   9: 107.707 ns/op
Iteration  10: 106.524 ns/op

# Run progress: 92.43% complete, ETA 00:02:54
# Fork: 2 of 2
# Warmup Iteration   1: 207.730 ns/op
# Warmup Iteration   2: 197.293 ns/op
# Warmup Iteration   3: 100.854 ns/op
Iteration   1: 102.315 ns/op
Iteration   2: 100.833 ns/op
Iteration   3: 102.564 ns/op
Iteration   4: 108.048 ns/op
Iteration   5: 107.718 ns/op
Iteration   6: 106.139 ns/op
Iteration   7: 107.649 ns/op
Iteration   8: 107.697 ns/op
Iteration   9: 107.708 ns/op
Iteration  10: 106.519 ns/op


Result "edu.sorting.bench.ArraySortBenchmark.sort":
  105.718 ±(99.9%) 2.312 ns/op [Average]
  (min, avg, max) = (100.833, 105.718, 108.067), stdev = 2.663
  CI (99.9%): [103.406, 108.031] (assumes normal distribution)


# JMH version: 1.21
# VM version: JDK 1.8.0_192, Java HotSpot(TM) 64-Bit Server VM, 25.192-b12
# VM invoker: /home/bourgesl/apps/jdk1.8.0/jre/bin/java
# VM options: -Xms1g -Xmx1g -XX:-TieredCompilation -XX:+UnlockDiagnosticVMOptions -XX:GuaranteedSafepointInterval=300000
# Warmup: 3 iterations, 100 ms each
# Measurement: 10 iterations, 50 ms each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Average time, time/op
# Benchmark: edu.sorting.bench.ArraySortBenchmark.sort
# Parameters: (arraySize = 50, arraySubSize = 64, dataTweaker = SORT______, distBuilder = SAWTOTH, tSorter = BASELINE)

# Run progress: 92.50% complete, ETA 00:02:52
# Fork: 1 of 2
# Warmup Iteration   1: 19.347 ns/op
# Warmup Iteration   2: 20.699 ns/op
# Warmup Iteration   3: 15.143 ns/op
Iteration   1: 17.001 ns/op
Iteration   2: 17.112 ns/op
Iteration   3: 17.032 ns/op
Iteration   4: 15.293 ns/op
Iteration   5: 17.027 ns/op
Iteration   6: 14.965 ns/op
Iteration   7: 17.039 ns/op
Iteration   8: 17.012 ns/op
Iteration   9: 17.032 ns/op
Iteration  10: 15.189 ns/op

# Run progress: 92.57% complete, ETA 00:02:51
# Fork: 2 of 2
# Warmup Iteration   1: 19.657 ns/op
# Warmup Iteration   2: 20.875 ns/op
# Warmup Iteration   3: 15.146 ns/op
Iteration   1: 16.994 ns/op
Iteration   2: 17.097 ns/op
Iteration   3: 17.034 ns/op
Iteration   4: 15.250 ns/op
Iteration   5: 17.017 ns/op
Iteration   6: 14.975 ns/op
Iteration   7: 17.042 ns/op
Iteration   8: 16.994 ns/op
Iteration   9: 17.038 ns/op
Iteration  10: 15.213 ns/op


Result "edu.sorting.bench.ArraySortBenchmark.sort":
  16.468 ±(99.9%) 0.773 ns/op [Average]
  (min, avg, max) = (14.965, 16.468, 17.112), stdev = 0.890
  CI (99.9%): [15.695, 17.241] (assumes normal distribution)


# JMH version: 1.21
# VM version: JDK 1.8.0_192, Java HotSpot(TM) 64-Bit Server VM, 25.192-b12
# VM invoker: /home/bourgesl/apps/jdk1.8.0/jre/bin/java
# VM options: -Xms1g -Xmx1g -XX:-TieredCompilation -XX:+UnlockDiagnosticVMOptions -XX:GuaranteedSafepointInterval=300000
# Warmup: 3 iterations, 100 ms each
# Measurement: 10 iterations, 50 ms each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Average time, time/op
# Benchmark: edu.sorting.bench.ArraySortBenchmark.sort
# Parameters: (arraySize = 50, arraySubSize = 64, dataTweaker = SORT______, distBuilder = SAWTOTH, tSorter = DPQ_11)

# Run progress: 92.64% complete, ETA 00:02:49
# Fork: 1 of 2
# Warmup Iteration   1: 169.026 ns/op
# Warmup Iteration   2: 132.931 ns/op
# Warmup Iteration   3: 90.574 ns/op
Iteration   1: 92.131 ns/op
Iteration   2: 90.697 ns/op
Iteration   3: 92.031 ns/op
Iteration   4: 91.113 ns/op
Iteration   5: 92.150 ns/op
Iteration   6: 90.727 ns/op
Iteration   7: 92.265 ns/op
